Title,Values
Start Time,"0.8384632, 5.0741627"
25% prevalence rate time,"13.5264328, 21.2236116"
50% prevalence rate time,"15.57298, -1.0"
Peak_Times,"18.2187551, 23.2614951"
Peak_Infections,"6334.0, 2713.0"
Total Infections,"104947653.0, 33087294.0"
Total Unique Infections,"9728, 5821"
Total Unique Recoveries,"9948.0, 9948.0"
