Title,Values
Start Time,"0.7846936, 5.0466916"
25% prevalence rate time,"12.7601299, 18.7930199"
50% prevalence rate time,"14.8686004, -1.0"
Peak_Times,"18.1482101, 24.1642778"
Peak_Infections,"6471.0, 4273.0"
Total Infections,"131399674.0, 64942299.0"
Total Unique Infections,"9849, 8009"
Total Unique Recoveries,"9966.0, 9878.0"
