Title,Values
Start Time,"0.2447745, 5.0064103"
25% prevalence rate time,"10.3138696, 11.4433537"
50% prevalence rate time,"12.2871677, 12.4905304"
Peak_Times,"15.4771396, 14.7455921"
Peak_Infections,"6617.0, 7532.0"
Total Infections,"161872167.0, 156157898.0"
Total Unique Infections,"9892, 9900"
Total Unique Recoveries,"9963.0, 9990.0"
