Title,Values
Start Time,"0.4341336, 5.0834093"
25% prevalence rate time,"11.8045637, 24.0381295"
50% prevalence rate time,"13.8892452, 28.6418218"
Peak_Times,"17.166487, 30.2128316"
Peak_Infections,"6695.0, 5097.0"
Total Infections,"134114284.0, 71626336.0"
Total Unique Infections,"9958, 8698"
Total Unique Recoveries,"9966.0, 9894.0"
