Title,Values
Start Time,"2.2533342, 5.2306581"
25% prevalence rate time,"14.8677324, 11.2786772"
50% prevalence rate time,"-1.0, 11.9716613"
Peak_Times,"19.084165, 13.709832"
Peak_Infections,"4903.0, 8151.0"
Total Infections,"73644906.0, 156316992.0"
Total Unique Infections,"8411, 9945"
Total Unique Recoveries,"9923.0, 9995.0"
