Title,Values
Start Time,"0.3647508, 5.1493649"
25% prevalence rate time,"15.1896786, 13.9422468"
50% prevalence rate time,"18.1539756, 15.6962751"
Peak_Times,"19.4699951, 18.1623868"
Peak_Infections,"5315.0, 6398.0"
Total Infections,"96629895.0, 126094808.0"
Total Unique Infections,"8919, 9585"
Total Unique Recoveries,"9939.0, 9964.0"
