Title,Values
Start Time,"8.0750348, 9.1988604"
25% prevalence rate time,"25.8657229, 15.3046153"
50% prevalence rate time,"28.4634278, 16.1549236"
Peak_Times,"31.4927795, 18.6718796"
Peak_Infections,"6012.0, 8002.0"
Total Infections,"87514928.0, 155124664.0"
Total Unique Infections,"9330, 9988"
Total Unique Recoveries,"9931.0, 9992.0"
