Title,Values
Start Time,"0.0759828, 5.0020225"
25% prevalence rate time,"9.738563, 17.7807548"
50% prevalence rate time,"11.8198007, -1.0"
Peak_Times,"15.1670841, 23.29283"
Peak_Infections,"6708.0, 4457.0"
Total Infections,"136522140.0, 63296693.0"
Total Unique Infections,"9918, 8044"
Total Unique Recoveries,"9964.0, 9878.0"
