Title,Values
Start Time,"0.1662889, 5.0392096"
25% prevalence rate time,"9.7137088, 18.2290262"
50% prevalence rate time,"11.7678097, -1.0"
Peak_Times,"15.1789739, 23.3917886"
Peak_Infections,"6649.0, 3996.0"
Total Infections,"127527799.0, 52394242.0"
Total Unique Infections,"9907, 7445"
Total Unique Recoveries,"9970.0, 9845.0"
