Title,Values
Start Time,"0.8908908, 5.0729385"
25% prevalence rate time,"13.3223394, 10.255082"
50% prevalence rate time,"-1.0, 10.9556368"
Peak_Times,"17.2602688, 12.7199274"
Peak_Infections,"4410.0, 8083.0"
Total Infections,"63848563.0, 143831074.0"
Total Unique Infections,"7925, 9914"
Total Unique Recoveries,"9921.0, 9993.0"
