Title,Values
Start Time,"0.2418432, 5.0284126"
25% prevalence rate time,"12.4488715, 20.2620446"
50% prevalence rate time,"14.5168839, 22.3622493"
Peak_Times,"17.7000483, 25.7135916"
Peak_Infections,"6693.0, 6659.0"
Total Infections,"165029508.0, 112775835.0"
Total Unique Infections,"9964, 9952"
Total Unique Recoveries,"9964.0, 9952.0"
