Title,Values
Start Time,"0.3947544, 5.0258906"
25% prevalence rate time,"12.6869367, -1.0"
50% prevalence rate time,"14.6780615, -1.0"
Peak_Times,"17.6739423, 24.4274288"
Peak_Infections,"6695.0, 2199.0"
Total Infections,"103527940.0, 21848991.0"
Total Unique Infections,"9848, 4855"
Total Unique Recoveries,"9945.0, 9945.0"
