Title,Values
Start Time,"4.9342301, 5.7174304"
25% prevalence rate time,"15.3240012, 17.3225376"
50% prevalence rate time,"17.5859844, -1.0"
Peak_Times,"19.4710978, 21.7098345"
Peak_Infections,"5906.0, 4700.0"
Total Infections,"106019102.0, 72642356.0"
Total Unique Infections,"9332, 8175"
Total Unique Recoveries,"9961.0, 9961.0"
