1.00000,0.93905,0.47252,0.97372,0.01703,0.00231,0.09931,0.00186,0.00002
0.93905,1.00000,0.28742,0.84251,0.00581,0.00063,0.04352,0.00050,0.00000
0.47252,0.28742,1.00000,0.61036,0.26510,0.07788,0.65212,0.06757,0.00264
0.97372,0.84251,0.61036,1.00000,0.03205,0.00503,0.15880,0.00411,0.00005
0.01703,0.00581,0.26510,0.03205,1.00000,0.82003,0.78006,0.78709,0.19203
0.00231,0.00063,0.07788,0.00503,0.82003,1.00000,0.41032,0.99808,0.49455
0.09931,0.04352,0.65212,0.15880,0.78006,0.41032,1.00000,0.37699,0.04163
0.00186,0.00050,0.06757,0.00411,0.78709,0.99808,0.37699,1.00000,0.53130
0.00002,0.00000,0.00264,0.00005,0.19203,0.49455,0.04163,0.53130,1.00000
