-A
4352,3585,9986,2051,3588,1542,3080,7434,1548,4109,5646,7184,4881,2332,5152,7200,5925,5413,8999,9513,559,1583,5687,5179,2619,8253,1340,2369,1603,4428,5964,1616,2130,4947,6238,1123,9576,1899,7789,8813,7279,2416,9586,375,123,7300,9094,9607,3464,5514,7307,909,8337,1937,146,1431,7065,4250,6810,3737,6046,7582,5278,159,5799,6060,7085,8877,4788,1974,7868,5569,6594,7875,5318,9418,9419,9932,5580,4306,6612,8407,4316,1505,4577,1507,1509,1259,3055,4848,4082,2547,5876,6391,4857,7678
-B
7,8199,15,19,8211,4117,22,25,4121,4126,4127,31,4131,4133,38,40,41,8234,4139,43,8237,8240,50,51,8248,8249,4159,4160,8257,73,4170,8267,4171,8271,4176,8275,4182,91,4189,4191,8291,4195,8299,109,4205,4206,112,4209,4212,119,8311,8312,4218,133,4229,8331,4236,8336,146,8339,4243,4246,153,8347,8357,8358,4263,8361,170,4267,8364,176,4272,4274,179,8370,8374,183,182,4278,4282,187,4290,4293,198,8389,8390,4298,203,8394,205,4304,4306,4309,215,4314,8414,8415,223,225,8186,4323,4322,222,4326,8427,4332,4333,238,8431,8429,253,261,266,8459,8460,4365,8461,4372,4373,277,279,8475,283,8478,292,4390,4400,305,8502,311,8504,8506,4412,8509,4416,320,8514,8516,8517,8518,8519,8523,4428,335,8530,4436,8535,343,8536,347,4445,351,8543,355,360,4456,361,8563,372,373,8566,376,8571,386,8580,4485,389,8581,4489,4490,4491,8588,403,4503,409,4507,8606,8607,4511,415,4514,419,4516,4519,8618,426,4523,4522,430,4530,436,4538,4540,8638,4542,4544,4545,450,452,4549,8651,8652,460,4559,464,4560,8663,472,8665,4570,8664,4572,8669,4574,8670,8673,482,8679,8683,8684,4593,8691,500,8694,8697,4601,8698,508,509,8702,8700,512,8704,514,8706,4615,8711,8713,4616,8716,526,532,8732,4643,8741,4647,8745,4652,4653,4654,556,560,8753,8750,4659,573,4671,576,4673,4672,4677,4684,4693,598,8791,8794,604,4701,4704,8800,610,4706,8806,616,8810,619,622,4719,4720,8815,627,629,4726,630,8827,638,4745,4748,4750,4754,4756,663,664,4762,668,8862,4767,4769,8866,677,8872,8874,4782,686,689,691,4787,8887,695,698,699,8890,8893,706,4803,710,711,4808,712,717,719,8913,722,8916,725,4821,728,4826,4828,8925,4833,740,8934,743,750,753,4850,8947,4849,758,8950,8952,4858,8957,768,4865,775,4875,4879,4880,8978,4883,8980,787,797,8991,4896,799,802,4899,8996,4901,8998,808,810,811,4908,813,4910,816,818,4915,821,4917,9017,835,840,4937,4939,844,846,4946,9045,4953,858,9051,4956,4954,863,9059,868,870,9063,9064,9069,878,880,9073,4977,887,9079,4986,891,892,894,9088,4992,5003,5005,9102,913,5011,915,917,9110,5016,5018,9116,5022,9121,5029,941,5038,5037,9137,5045,5050,9147,5052,955,5055,963,5062,969,9166,5070,977,978,982,9180,998,5095,5096,9196,5101,5103,1007,5105,9204,9207,5115,1022,9217,5123,5124,9221,9222,5125,1032,1034,9226,5134,9234,5138,1042,5141,1046,1047,1051,1053,1055,9248,1057,5153,9254,5161,9258,9266,1084,5182,5184,1089,5186,1091,5189,9290,9292,9293,5199,5201,5209,1114,1115,9309,1124,9316,1127,5225,9322,9328,1138,1139,5235,5244,1149,1152,1153,9347,9348,5254,9354,5258,1168,5264,5265,9363,9369,9373,1185,9378,9383,9390,1200,5298,5303,9399,5304,5308,9404,5313,9409,5318,1231,5328,1233,1236,1238,9434,9437,9440,9443,5347,5349,9447,9448,1255,1259,5355,5357,1265,9462,1271,5371,5372,5375,1279,5378,9481,9482,5387,9490,9491,9492,1304,5401,9499,9500,5405,1311,5408,1313,9513,9519,5425,1331,1338,1340,9536,9543,9545,9546,1356,5453,1366,9560,9561,1370,5465,5466,1372,1373,9567,1379,5476,5477,1383,1385,9579,5485,1389,9585,9586,1396,1399,9592,5497,9593,1403,5502,9599,9606,9607,5514,1419,1420,5518,1423,9618,1427,5524,5522,9623,5527,9625,1433,9627,9630,1439,5539,9636,5543,9640,5551,9649,5554,1459,1461,5558,9655,9656,5559,5562,1468,5564,5565,5567,1471,1475,5571,1477,9670,9667,5576,1480,5577,5582,9681,9682,5586,1492,9688,5593,1498,1501,1510,5606,1511,9705,1519,5616,9711,1526,5623,1528,5627,9724,9726,5631,1536,9728,9730,5630,1534,9740,5649,9747,9752,5657,9759,9762,1570,5668,9766,9767,1578,5676,5678,5679,5680,9774,9778,9782,5687,9784,1591,1592,5688,1596,9788,9790,5690,9792,9793,1602,9797,9798,1606,1611,5712,5713,5717,9813,9815,1624,5720,9818,9821,1630,9823,5728,5727,9825,5738,1646,1649,1656,5754,9851,5755,9855,9857,1668,5767,5768,1674,9867,1684,5782,1686,1690,5787,1699,1700,1706,9907,5811,1717,5817,5819,1724,9920,5824,5827,9925,5830,5831,9928,1733,5836,5837,9934,1743,5839,1747,9942,9944,9946,9951,9959,1769,9965,5870,5872,1778,9977,1790,9984,9987,9991,9992,1801,9995,5901,1805,1807,1812,1814,5911,1820,1824,5939,1844,5941,5951,5954,1864,5963,1869,5966,1880,1883,1890,1897,5994,5996,1900,5999,6010,1916,1921,6022,1932,1933,6037,1947,6056,6062,6076,1981,1983,6086,2000,6098,2003,2011,6107,2015,2018,2020,6119,2024,2029,2031,2034,6133,6137,6147,6149,6152,6162,2067,2069,6181,2086,2085,2089,2094,2095,6193,2097,2099,2101,6199,6200,6203,2107,6207,2119,6217,6221,6226,2131,2133,6231,6235,2140,6252,2157,2162,2164,2167,6265,2170,2171,6269,2174,6271,2177,6276,6283,6284,6298,6299,2221,6317,2228,2236,6333,6343,2250,2255,6352,6359,2267,6365,6366,6367,6375,6384,2290,6388,2294,6392,6393,6394,6403,2309,6417,2327,2328,2330,6426,2333,2338,6443,6445,2349,6447,6455,2359,2363,6460,6462,6463,2375,6471,6473,2381,6482,6487,2394,6491,6492,2396,2401,6500,6504,2408,6506,2411,6508,6511,2416,2421,6519,2425,2434,6534,2438,6542,6546,6548,2460,2461,2466,2468,6565,2470,6567,2476,2478,6577,2483,2489,2491,6593,2501,2503,6603,6607,6608,6612,6613,2517,2529,6626,2530,2532,6632,2539,6635,2543,2548,6647,6654,2559,2560,2566,2570,2571,6678,2588,6687,6691,6699,2606,2611,2617,6716,2626,6726,6727,6730,6732,6740,6742,6751,2657,6754,2658,6764,2668,6779,6788,6797,6799,6803,6806,6816,6818,2723,2724,6821,6823,2731,2740,2741,6838,2746,6843,6845,6847,2753,2755,2756,2759,2764,2767,2769,2770,6884,6885,6886,2791,2795,6893,6902,6907,6914,6916,2821,2823,2825,6922,6925,2833,2846,2848,2850,6947,2851,2852,6953,2862,6959,6960,2866,2867,2872,6968,6972,2883,6981,6983,6986,2892,6993,2898,7001,7010,7014,2920,2921,7019,7021,2927,2930,7039,7049,2955,7051,2966,7062,2970,2977,7075,7080,2985,2986,2989,7095,3000,7103,7114,3022,3027,7124,3029,7126,3033,7132,3037,3042,7147,7149,7151,7154,7156,3062,7158,3065,7167,3080,7177,3083,7180,3084,7186,7191,3096,3099,3108,7206,3120,3124,7220,7223,7224,3129,3142,3151,7251,3163,7262,7264,3169,3170,3172,7273,7276,7277,3183,3184,7282,3193,7294,3199,3200,7298,3213,7309,3218,7315,7317,7326,7331,3242,7340,7343,3247,7345,3250,7346,7349,7356,3265,7361,7365,3270,3273,3276,7378,7379,3286,3287,7385,7389,7394,3303,3304,7401,3306,3307,3313,7412,3316,3322,7431,7440,7442,3347,3353,7451,7452,3357,7455,7456,3363,7462,7463,3376,3397,3401,7502,7506,7509,3414,7515,7516,3423,7524,3429,3433,7529,7537,3441,3442,3445,3449,7548,3455,7553,7557,3461,7559,7558,7561,3465,7560,7568,7569,7576,7577,3481,3491,3492,3496,7595,7599,3504,7602,3508,7610,7621,7622,7626,7629,3534,3536,7633,3542,3545,7641,3548,7644,7646,7650,7652,3557,3560,3562,7660,3571,3583,7684,7685,7690,3595,3597,3603,3604,3605,7705,7707,3613,7709,3615,3616,3622,3626,7723,7726,7729,3634,7734,7735,3640,7740,7745,3650,7750,3663,7759,7763,3669,7765,3672,7769,7770,3675,3677,7775,7778,7779,3684,3685,7785,3690,3693,7789,7791,3695,3696,3698,3699,3702,7799,7800,3714,7810,7812,7824,7829,7831,3737,7834,7847,3753,3756,3768,7870,3774,7874,3787,3788,7889,3794,7891,3796,3798,7895,7899,3806,7903,3808,7905,7906,7907,3816,7916,7918,7929,3842,3843,3845,3847,7945,3852,7953,7954,3859,7955,3858,3862,7958,7963,7964,3869,7970,3875,7971,7975,3886,3888,3889,3890,3891,7988,3894,3895,7992,3899,3903,8002,8003,8004,8005,3913,8012,8013,8016,3923,8020,3926,8024,3929,3936,8032,8034,8038,3942,3945,3946,8044,8046,3957,8054,8064,8065,8069,3977,3986,3993,3994,4000,8098,4010,8107,4011,8108,4015,4027,4032,8129,8131,4036,4039,8135,8136,8138,4043,4053,4061,4062,4074,8170,4084,4087,4089,4090,4091
