Title,Values
Start Time,"0.356078, 10.0007558"
25% prevalence rate time,"10.6204811, 28.8164317"
50% prevalence rate time,"12.6030766, -1.0"
Peak_Times,"15.765971, 30.7783255"
Peak_Infections,"6729.0, 2667.0"
Total Infections,"106102878.0, 24748494.0"
Total Unique Infections,"9936, 5550"
Total Unique Recoveries,"9965.0, 9746.0"
