Title,Values
Start Time,"1.8787292, 10.0000877"
25% prevalence rate time,"14.3155884, 19.0055607"
50% prevalence rate time,"16.3129394, -1.0"
Peak_Times,"18.8086346, 22.1073641"
Peak_Infections,"6484.0, 4890.0"
Total Infections,"125052138.0, 59903210.0"
Total Unique Infections,"9730, 7770"
Total Unique Recoveries,"9968.0, 9969.0"
