Title,Values
Start Time,"0.5625957, 10.0271325"
25% prevalence rate time,"16.5202846, 18.6771301"
50% prevalence rate time,"18.6341219, 20.0230865"
Peak_Times,"20.5845585, 21.8122233"
Peak_Infections,"6026.0, 6086.0"
Total Infections,"123782044.0, 93920423.0"
Total Unique Infections,"9498, 8927"
Total Unique Recoveries,"9960.0, 9975.0"
