Title,Values
Start Time,"2.2564703, 10.0364255"
25% prevalence rate time,"15.6131707, 23.5164018"
50% prevalence rate time,"17.6061717, 25.4302346"
Peak_Times,"21.0827552, 28.6929807"
Peak_Infections,"6789.0, 6503.0"
Total Infections,"160333953.0, 102486041.0"
Total Unique Infections,"9949, 9542"
Total Unique Recoveries,"9957.0, 9957.0"
