Title,Values
Start Time,"8.9519869, 10.6699964"
25% prevalence rate time,"21.0156555, 20.3367006"
50% prevalence rate time,"23.2122025, 21.0374566"
Peak_Times,"26.124048, 23.0035996"
Peak_Infections,"6499.0, 8191.0"
Total Infections,"138217892.0, 182027508.0"
Total Unique Infections,"9821, 9951"
Total Unique Recoveries,"9954.0, 9997.0"
