Title,Values
Start Time,"2.5960727, 10.0149152"
25% prevalence rate time,"14.86792, 18.0084428"
50% prevalence rate time,"16.9733182, 20.2300735"
Peak_Times,"19.2471343, 21.2258828"
Peak_Infections,"6157.0, 5170.0"
Total Infections,"117649682.0, 69188197.0"
Total Unique Infections,"9545, 8189"
Total Unique Recoveries,"9979.0, 9979.0"
