Title,Values
Start Time,"1.1621204, 10.0007805"
25% prevalence rate time,"12.8124677, 36.2414233"
50% prevalence rate time,"14.9046452, -1.0"
Peak_Times,"17.8366718, 40.8256454"
Peak_Infections,"6691.0, 3081.0"
Total Infections,"101959385.0, 31504254.0"
Total Unique Infections,"9948, 6479"
Total Unique Recoveries,"9960.0, 9759.0"
