Title,Values
Start Time,"0.1306736, 10.0016079"
25% prevalence rate time,"12.454521, 20.2065222"
50% prevalence rate time,"14.5181454, -1.0"
Peak_Times,"17.6132778, 24.8934382"
Peak_Infections,"6679.0, 4565.0"
Total Infections,"133532359.0, 60311601.0"
Total Unique Infections,"9908, 7837"
Total Unique Recoveries,"9972.0, 9927.0"
