Title,Values
Start Time,"1.5108721, 10.0003017"
25% prevalence rate time,"12.6039817, 17.3701641"
50% prevalence rate time,"14.6022913, 18.5653997"
Peak_Times,"17.6389955, 21.3629196"
Peak_Infections,"6757.0, 7490.0"
Total Infections,"180377388.0, 133048671.0"
Total Unique Infections,"9958, 9980"
Total Unique Recoveries,"9958.0, 9980.0"
