Title,Values
Start Time,"0.9324128, 10.0001528"
25% prevalence rate time,"10.8611752, 16.8093213"
50% prevalence rate time,"12.9941883, 17.5474547"
Peak_Times,"16.2300503, 19.6261401"
Peak_Infections,"6615.0, 7838.0"
Total Infections,"171170014.0, 121344568.0"
Total Unique Infections,"9949, 9709"
Total Unique Recoveries,"9956.0, 9990.0"
