Title,Values
Start Time,"0.1690188, 10.0002078"
25% prevalence rate time,"11.1971959, 19.3515011"
50% prevalence rate time,"13.1930967, 21.1603002"
Peak_Times,"16.551951, 23.3123904"
Peak_Infections,"6772.0, 5954.0"
Total Infections,"148920002.0, 82623246.0"
Total Unique Infections,"9938, 8737"
Total Unique Recoveries,"9963.0, 9967.0"
