Title,Values
Start Time,"1.1244511, 10.000585"
25% prevalence rate time,"13.0462184, 24.9647874"
50% prevalence rate time,"15.1020155, 28.4085026"
Peak_Times,"18.444144, 31.4423308"
Peak_Infections,"6728.0, 5602.0"
Total Infections,"140965061.0, 84761295.0"
Total Unique Infections,"9948, 9291"
Total Unique Recoveries,"9953.0, 9916.0"
