Title,Values
Start Time,"3.0278722, 10.0205307"
25% prevalence rate time,"17.5297629, -1.0"
50% prevalence rate time,"19.6813351, -1.0"
Peak_Times,"22.9215286, 10.0205307"
Peak_Infections,"6672.0, 1.0"
Total Infections,"79477927.0, 1.0"
Total Unique Infections,"9964, 1"
Total Unique Recoveries,"9964.0, 5537.0"
