Title,Values
Start Time,"7.3805619, 10.2558069"
25% prevalence rate time,"18.4849133, 16.8119328"
50% prevalence rate time,"20.7420593, 17.9029804"
Peak_Times,"23.4930849, 20.5415498"
Peak_Infections,"6153.0, 7587.0"
Total Infections,"121115654.0, 169954395.0"
Total Unique Infections,"9573, 9918"
Total Unique Recoveries,"9936.0, 9987.0"
