Title,Values
Start Time,"0.2566199, 10.0006363"
25% prevalence rate time,"10.4247857, 20.7940165"
50% prevalence rate time,"12.4267096, -1.0"
Peak_Times,"15.5437099, 25.7035732"
Peak_Infections,"6640.0, 4690.0"
Total Infections,"129225938.0, 58041564.0"
Total Unique Infections,"9929, 7776"
Total Unique Recoveries,"9958.0, 9912.0"
