Title,Values
Start Time,"0.2992417, 10.0090843"
25% prevalence rate time,"13.295048, -1.0"
50% prevalence rate time,"15.2996533, -1.0"
Peak_Times,"18.7774668, 32.4369347"
Peak_Infections,"6767.0, 1189.0"
Total Infections,"92824960.0, 8576907.0"
Total Unique Infections,"9936, 3059"
Total Unique Recoveries,"9959.0, 9608.0"
