Title,Values
Start Time,"0.8558816, 10.0128615"
25% prevalence rate time,"15.7827184, 17.7789241"
50% prevalence rate time,"17.9249372, 19.3350245"
Peak_Times,"20.3517313, 21.1452905"
Peak_Infections,"6145.0, 6250.0"
Total Infections,"133610294.0, 106747324.0"
Total Unique Infections,"9610, 9178"
Total Unique Recoveries,"9955.0, 9972.0"
