Title,Values
Start Time,"0.9111717, 10.0103614"
25% prevalence rate time,"13.3173662, 15.2435502"
50% prevalence rate time,"15.310354, 15.9953097"
Peak_Times,"17.9669336, 17.7630518"
Peak_Infections,"6194.0, 7518.0"
Total Infections,"144065673.0, 126757733.0"
Total Unique Infections,"9701, 9509"
Total Unique Recoveries,"9956.0, 9990.0"
