Rate of Infection per day,Rate of Recovery per dat
0.09090909090909091,0.07142857142857142
0.08302588519698902,0.07221749912785158
0.07953297963656802,0.06594088608628978
0.06852280090869745,0.06792568472834652
0.07591776088408793,0.058401776348499954
0.05931071852927476,0.06533059472301991
0.06561869536884898,0.06231076936654372
0.06038223213140585,0.054468329301911714
0.0780038141681138,0.05253973209562283
