1.00000,0.61293,0.00000,0.01287,0.00000,0.76894,0.87223,0.01332,0.05707
0.61293,1.00000,0.00000,0.00043,0.00000,0.23004,0.89687,0.14958,0.37340
0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00138,0.00016
0.01287,0.00043,0.00000,1.00000,0.03411,0.08400,0.00240,0.00000,0.00000
0.00000,0.00000,0.00000,0.03411,1.00000,0.00001,0.00000,0.00000,0.00000
0.76894,0.23004,0.00000,0.08400,0.00001,1.00000,0.45911,0.00122,0.00774
0.87223,0.89687,0.00000,0.00240,0.00000,0.45911,1.00000,0.05403,0.17398
0.01332,0.14958,0.00138,0.00000,0.00000,0.00122,0.05403,1.00000,0.86166
0.05707,0.37340,0.00016,0.00000,0.00000,0.00774,0.17398,0.86166,1.00000
