Title,Values
Start Time,"1.7144283, 11.66897"
25% prevalence rate time,"14.747152, 26.2863265"
50% prevalence rate time,"16.7769244, -1.0"
Peak_Times,"20.367325, 30.5628516"
Peak_Infections,"6698.0, 3913.0"
Total Infections,"122277162.0, 47757099.0"
Total Unique Infections,"9927, 7281"
Total Unique Recoveries,"9964.0, 9825.0"
