Title,Values
Start Time,"0.154779, 11.6668168"
25% prevalence rate time,"13.331507, 18.191503"
50% prevalence rate time,"15.3638448, 19.7224006"
Peak_Times,"18.6483767, 21.6601554"
Peak_Infections,"6599.0, 6065.0"
Total Infections,"147165912.0, 87023388.0"
Total Unique Infections,"9828, 8782"
Total Unique Recoveries,"9951.0, 9963.0"
