Title,Values
Start Time,"1.4087705, 11.6667074"
25% prevalence rate time,"16.0544302, 22.5804881"
50% prevalence rate time,"18.1235107, 25.5926078"
Peak_Times,"21.2911671, 26.7306882"
Peak_Infections,"6578.0, 5154.0"
Total Infections,"139251673.0, 71121282.0"
Total Unique Infections,"9896, 8256"
Total Unique Recoveries,"9964.0, 9945.0"
