Title,Values
Start Time,"0.8420768, 11.6667093"
25% prevalence rate time,"11.3091449, 22.8144204"
50% prevalence rate time,"13.3855411, -1.0"
Peak_Times,"16.5237481, 26.6846578"
Peak_Infections,"6693.0, 4568.0"
Total Infections,"125163344.0, 52373228.0"
Total Unique Infections,"9931, 7436"
Total Unique Recoveries,"9962.0, 9896.0"
