Title,Values
Start Time,"0.7447839, 1.6808633"
25% prevalence rate time,"12.8935327, 12.8650056"
50% prevalence rate time,"15.3423111, 14.516326"
Peak_Times,"17.4889185, 16.6917753"
Peak_Infections,"5784.0, 6543.0"
Total Infections,"119393200.0, 129465517.0"
Total Unique Infections,"9444, 9574"
Total Unique Recoveries,"9951.0, 9973.0"
