Title,Values
Start Time,"1.9561459, 13.3340981"
25% prevalence rate time,"13.0063263, 22.602622"
50% prevalence rate time,"15.0823484, 24.9526841"
Peak_Times,"18.4284062, 25.7535639"
Peak_Infections,"6726.0, 5215.0"
Total Infections,"133070776.0, 60818380.0"
Total Unique Infections,"9931, 7727"
Total Unique Recoveries,"9970.0, 9953.0"
