Title,Values
Start Time,"2.3250881, 11.6694695"
25% prevalence rate time,"14.6839025, 16.6978962"
50% prevalence rate time,"16.8149589, 17.7112573"
Peak_Times,"19.5422197, 19.5293669"
Peak_Infections,"6252.0, 6991.0"
Total Infections,"139959092.0, 117440539.0"
Total Unique Infections,"9615, 9390"
Total Unique Recoveries,"9950.0, 9984.0"
