Title,Values
Start Time,"1.4970167, 2.2121116"
25% prevalence rate time,"-1.0, 13.876161"
50% prevalence rate time,"-1.0, 16.276644"
Peak_Times,"1.4970167, 19.2094158"
Peak_Infections,"2.0, 6412.0"
Total Infections,"9.0, 76844992.0"
Total Unique Infections,"2, 9932"
Total Unique Recoveries,"4964.0, 9933.0"
