Title,Values
Start Time,"4.1406408, 4.49857"
25% prevalence rate time,"18.0849174, 8.8968703"
50% prevalence rate time,"-1.0, 9.5910097"
Peak_Times,"22.8771866, 11.4614468"
Peak_Infections,"4123.0, 8236.0"
Total Infections,"50695526.0, 141374488.0"
Total Unique Infections,"7498, 9994"
Total Unique Recoveries,"9890.0, 9996.0"
