Title,Values
Start Time,"0.6734676, 15.0009727"
25% prevalence rate time,"10.7347434, 26.9239961"
50% prevalence rate time,"12.7534566, -1.0"
Peak_Times,"15.9099309, 31.0291041"
Peak_Infections,"6814.0, 4012.0"
Total Infections,"112576109.0, 40942454.0"
Total Unique Infections,"9961, 6713"
Total Unique Recoveries,"9981.0, 9913.0"
