Title,Values
Start Time,"0.3594153, 5.006772"
25% prevalence rate time,"13.0313676, 9.4352206"
50% prevalence rate time,"-1.0, 10.1451186"
Peak_Times,"17.929088, 12.0151684"
Peak_Infections,"4983.0, 8059.0"
Total Infections,"77964447.0, 158392251.0"
Total Unique Infections,"8587, 9939"
Total Unique Recoveries,"9922.0, 9997.0"
