Title,Values
Start Time,"1.8335838, 6.6818443"
25% prevalence rate time,"12.3424665, 11.9281417"
50% prevalence rate time,"14.9674141, 12.6737903"
Peak_Times,"16.5575086, 14.4531378"
Peak_Infections,"5509.0, 7839.0"
Total Infections,"110810542.0, 149919667.0"
Total Unique Infections,"9259, 9786"
Total Unique Recoveries,"9934.0, 9990.0"
