Title,Values
Start Time,"1.4539284, 1.5863717"
25% prevalence rate time,"12.9571365, 14.8495716"
50% prevalence rate time,"15.1732227, 17.7153079"
Peak_Times,"17.8656243, 19.5498524"
Peak_Infections,"6179.0, 5490.0"
Total Infections,"131447379.0, 101775157.0"
Total Unique Infections,"9635, 9043"
Total Unique Recoveries,"9958.0, 9917.0"
