Title,Values
Start Time,"0.2170098, 5.0046097"
25% prevalence rate time,"11.146266, 11.0728168"
50% prevalence rate time,"13.5606239, 12.2639578"
Peak_Times,"15.5565629, 14.402975"
Peak_Infections,"5834.0, 7074.0"
Total Infections,"118429689.0, 137627087.0"
Total Unique Infections,"9392, 9701"
Total Unique Recoveries,"9954.0, 9981.0"
