Title,Values
Start Time,"0.5313191, 1.1534746"
25% prevalence rate time,"13.2809157, 5.4936224"
50% prevalence rate time,"-1.0, 6.1866447"
Peak_Times,"18.2933529, 8.2698083"
Peak_Infections,"4308.0, 8306.0"
Total Infections,"54884709.0, 146893235.0"
Total Unique Infections,"7709, 9991"
Total Unique Recoveries,"9854.0, 9996.0"
