Title,Values
Start Time,"1.0156719, 13.3347516"
25% prevalence rate time,"11.2551681, -1.0"
50% prevalence rate time,"13.3262915, -1.0"
Peak_Times,"16.7902528, 13.3347516"
Peak_Infections,"6623.0, 1.0"
Total Infections,"79042131.0, 1001.0"
Total Unique Infections,"9966, 1"
Total Unique Recoveries,"9966.0, 4993.0"
