Title,Values
Start Time,"1.4125711, 10.0072741"
25% prevalence rate time,"12.9643952, 19.4917558"
50% prevalence rate time,"15.0780916, 21.7277136"
Peak_Times,"18.552626, 23.4151388"
Peak_Infections,"6646.0, 5501.0"
Total Infections,"140780859.0, 73573509.0"
Total Unique Infections,"9888, 8333"
Total Unique Recoveries,"9967.0, 9949.0"
