Title,Values
Start Time,"3.8739883, 13.3526765"
25% prevalence rate time,"19.6469002, 22.2189709"
50% prevalence rate time,"21.7433156, 24.1303697"
Peak_Times,"24.3604711, 26.3358004"
Peak_Infections,"6306.0, 6090.0"
Total Infections,"140365330.0, 103614529.0"
Total Unique Infections,"9725, 9135"
Total Unique Recoveries,"9955.0, 9953.0"
