Title,Values
Start Time,"0.7513433, 11.6684277"
25% prevalence rate time,"12.9964218, 17.5346794"
50% prevalence rate time,"15.0817122, 18.4703942"
Peak_Times,"18.1423417, 20.0916091"
Peak_Infections,"6658.0, 6841.0"
Total Infections,"150652551.0, 95106691.0"
Total Unique Infections,"9834, 8924"
Total Unique Recoveries,"9958.0, 9988.0"
