Rate of Infection per day,Rate of Recovery per dat
0.08333333333333333,0.07142857142857142
0.08805303683994148,0.07325894918032186
0.0811832255385191,0.07457205707942574
0.09549456436218341,0.06181814851811255
0.08707418227420007,0.05283673294699436
0.09751997892878907,0.03937605702689959
0.12955832526595046,0.03696734356874187
0.10425586348385,0.03742955376301649
0.14614206361983248,0.03772732127817858
