Title,Values
Start Time,"0.1418362, 11.6667878"
25% prevalence rate time,"10.7383156, -1.0"
50% prevalence rate time,"12.6984952, -1.0"
Peak_Times,"16.111693, 11.8017299"
Peak_Infections,"6756.0, 2.0"
Total Infections,"80178860.0, 6098.0"
Total Unique Infections,"9967, 2"
Total Unique Recoveries,"9967.0, 5074.0"
