Title,Values
Start Time,"0.2086327, 15.0010228"
25% prevalence rate time,"12.3020856, 33.9934529"
50% prevalence rate time,"14.3818667, -1.0"
Peak_Times,"17.6897241, 38.1696915"
Peak_Infections,"6688.0, 3106.0"
Total Infections,"102359165.0, 29676407.0"
Total Unique Infections,"9965, 6114"
Total Unique Recoveries,"9978.0, 9765.0"
