Title,Values
Start Time,"2.4395659, 15.0006677"
25% prevalence rate time,"18.2101668, 24.5612326"
50% prevalence rate time,"20.3499481, 27.4491244"
Peak_Times,"23.143263, 28.6712965"
Peak_Infections,"6566.0, 5254.0"
Total Infections,"139272544.0, 72770180.0"
Total Unique Infections,"9865, 8307"
Total Unique Recoveries,"9956.0, 9945.0"
