Title,Values
Start Time,"8.1897071, 8.3104561"
25% prevalence rate time,"20.2389127, 12.9586114"
50% prevalence rate time,"-1.0, 13.6316959"
Peak_Times,"24.9749547, 15.7466884"
Peak_Infections,"4445.0, 8223.0"
Total Infections,"58410300.0, 149498947.0"
Total Unique Infections,"7840, 9994"
Total Unique Recoveries,"9887.0, 9998.0"
