Title,Values
Start Time,"0.8416301, 6.0711423"
25% prevalence rate time,"17.9305488, 11.4526703"
50% prevalence rate time,"-1.0, 12.3386039"
Peak_Times,"22.7166089, 14.6088825"
Peak_Infections,"4600.0, 8002.0"
Total Infections,"62415178.0, 150445935.0"
Total Unique Infections,"8083, 9971"
Total Unique Recoveries,"9902.0, 9993.0"
