Title,Values
Start Time,"0.3644029, 1.7886145"
25% prevalence rate time,"12.604462, 18.7990715"
50% prevalence rate time,"14.6404577, -1.0"
Peak_Times,"17.5809769, 23.8933315"
Peak_Infections,"6529.0, 4241.0"
Total Infections,"132994070.0, 65899412.0"
Total Unique Infections,"9851, 8097"
Total Unique Recoveries,"9954.0, 9840.0"
