Title,Values
Start Time,"0.8933463, 10.0025435"
25% prevalence rate time,"12.7344016, 24.2819537"
50% prevalence rate time,"14.8083381, -1.0"
Peak_Times,"18.1239037, 29.2499576"
Peak_Infections,"6662.0, 3933.0"
Total Infections,"122196387.0, 47504481.0"
Total Unique Infections,"9929, 7219"
Total Unique Recoveries,"9959.0, 9835.0"
