Title,Values
Start Time,"0.9473554, 5.0222181"
25% prevalence rate time,"11.3535843, 24.0239911"
50% prevalence rate time,"13.4969839, -1.0"
Peak_Times,"16.9420969, 27.9900092"
Peak_Infections,"6630.0, 3740.0"
Total Infections,"119364973.0, 44911879.0"
Total Unique Infections,"9933, 7126"
Total Unique Recoveries,"9962.0, 9827.0"
