Title,Values
Start Time,"0.4775903, 10.0010101"
25% prevalence rate time,"14.6373969, 24.1183536"
50% prevalence rate time,"16.8222731, -1.0"
Peak_Times,"20.3482653, 28.7183705"
Peak_Infections,"6521.0, 4184.0"
Total Infections,"127367774.0, 54045595.0"
Total Unique Infections,"9919, 7575"
Total Unique Recoveries,"9962.0, 9869.0"
